ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,          U-U1,          U-U2,       LE-LE11,       LE-LE22,       LE-LE12,         S-S11,         S-S22,         S-S12
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            47,           10.,       5.40000,            0.,NA,NA,"",   319.818E-03,   108.583E-03,   12.4661E-03,   2.34544E-03,   1.12005E-03,       1.01520,   467.196E-03,   14.2386E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            48,           10.,       5.20000,            0.,NA,NA,"",   331.502E-03,   108.356E-03,   12.1834E-03,   3.38373E-03,   841.454E-06,       1.01704,   540.980E-03,   8.83514E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            49,           10.,            5.,            0.,NA,NA,"",   343.175E-03,   107.896E-03,   11.8684E-03,   4.49709E-03,   518.420E-06,       1.01805,   619.858E-03,   2.43021E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            50,           10.,       4.80000,            0.,NA,NA,"",   354.822E-03,   107.188E-03,   11.5432E-03,   5.68678E-03,   116.029E-06,       1.01992,   704.487E-03,  -5.96704E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            51,           10.,       4.60000,            0.,NA,NA,"",   366.412E-03,   106.221E-03,   11.1793E-03,   6.94853E-03,  -211.133E-06,       1.02061,   793.640E-03,  -12.1941E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            52,           10.,       4.40000,            0.,NA,NA,"",   377.926E-03,   104.977E-03,   10.8045E-03,   8.28619E-03,  -580.747E-06,       1.02215,   888.428E-03,  -19.4580E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            53,           10.,       4.20000,            0.,NA,NA,"",   389.327E-03,   103.447E-03,   10.4003E-03,   9.67714E-03,  -839.293E-06,       1.02284,   986.453E-03,  -23.6673E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            54,           10.,            4.,            0.,NA,NA,"",   400.595E-03,   101.616E-03,   10.0046E-03,   11.0715E-03,  -1.14348E-03,       1.02419,       1.08498,  -29.1859E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            55,           10.,       3.80000,            0.,NA,NA,"",   411.705E-03,   99.4646E-03,   9.64849E-03,   12.5386E-03,  -1.64770E-03,       1.03001,       1.19028,  -40.1473E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            56,           10.,           3.5,            0.,NA,NA,"",   427.912E-03,   95.6017E-03,   8.86411E-03,   14.9705E-03,  -2.05106E-03,       1.02537,       1.35966,  -46.6707E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            57,           10.,       3.30000,            0.,NA,NA,"",   438.411E-03,   92.5976E-03,   8.46445E-03,   16.5079E-03,  -2.28163E-03,       1.02989,       1.46888,  -50.5123E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            58,           10.,       3.10000,            0.,NA,NA,"",   448.582E-03,   89.2436E-03,   7.99678E-03,   18.0765E-03,  -2.54787E-03,       1.02987,       1.57893,  -55.4030E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            59,           10.,       2.90000,            0.,NA,NA,"",   458.412E-03,   85.5450E-03,   7.56408E-03,   19.5984E-03,  -2.79060E-03,       1.03152,       1.68613,  -60.0234E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            60,           10.,       2.70000,            0.,NA,NA,"",   467.836E-03,   81.5030E-03,   7.09126E-03,   21.1741E-03,  -2.93574E-03,       1.03147,       1.79638,  -62.1745E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            61,           10.,           2.5,            0.,NA,NA,"",   476.832E-03,   77.1190E-03,   6.65559E-03,   22.7001E-03,  -3.05811E-03,       1.03317,       1.90359,  -64.1550E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            62,           10.,       2.30000,            0.,NA,NA,"",   485.330E-03,   72.4000E-03,   6.20756E-03,   24.1921E-03,  -3.09811E-03,       1.03324,       2.00779,  -64.2525E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            63,           10.,       2.10000,            0.,NA,NA,"",   493.316E-03,   67.3563E-03,   5.80074E-03,   25.5880E-03,  -3.11634E-03,       1.03429,       2.10550,  -64.2875E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            64,           10.,       1.90000,            0.,NA,NA,"",   500.722E-03,   61.9979E-03,   5.40519E-03,   26.9341E-03,  -3.10990E-03,       1.03510,       2.19960,  -64.0945E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            65,           10.,       1.70000,            0.,NA,NA,"",   507.515E-03,   56.3274E-03,   5.00939E-03,   28.1815E-03,  -2.98353E-03,       1.03370,       2.28598,  -61.1280E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            66,           10.,           1.5,            0.,NA,NA,"",   513.672E-03,   50.4131E-03,   4.69338E-03,   29.2848E-03,  -2.74404E-03,       1.03519,       2.36306,  -55.5716E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            67,           10.,       1.30000,            0.,NA,NA,"",   519.156E-03,   44.2709E-03,   4.43096E-03,   30.2440E-03,  -2.58182E-03,       1.03740,       2.43038,  -52.6116E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            68,           10.,            1.,            0.,NA,NA,"",   525.964E-03,   34.5385E-03,   3.91491E-03,   31.7440E-03,  -2.20793E-03,       1.03274,       2.53319,  -45.3560E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            69,           10.,   800.000E-03,            0.,NA,NA,"",   529.602E-03,   27.8645E-03,   3.72211E-03,   32.5212E-03,  -1.72512E-03,       1.03618,       2.58808,  -34.5773E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            70,           10.,   600.000E-03,            0.,NA,NA,"",   532.438E-03,   21.0235E-03,   3.53030E-03,   33.1033E-03,  -1.30422E-03,       1.03509,       2.62809,  -25.9096E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            71,           10.,   400.000E-03,            0.,NA,NA,"",   534.485E-03,   14.0817E-03,   3.44013E-03,   33.4464E-03,  -887.684E-06,       1.03624,       2.65215,  -17.5887E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            72,           10.,   200.000E-03,            0.,NA,NA,"",   535.696E-03,   7.06111E-03,   3.35266E-03,   33.6897E-03,  -458.100E-06,       1.03524,       2.66870,  -9.13868E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            73,           10.,           10.,            0.,NA,NA,"",   65.8936E-03,   87.2784E-03,   14.2993E-03,  -4.20787E-03,   3.01197E-03,       1.00719,   2.65937E-03,   54.2256E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            74,   200.000E-03,           10.,            0.,NA,NA,"",  -1.39626E-03,  -346.350E-03,  -6.09520E-03,   1.82975E-03,  -3.99787E-06,  -426.635E-03,   90.8025E-06,   618.034E-06
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            75,   400.000E-03,           10.,            0.,NA,NA,"",  -2.77546E-03,  -345.337E-03,  -5.93011E-03,   1.78143E-03,  -6.55078E-06,  -415.052E-03,   181.386E-06,   1.23239E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            76,   600.000E-03,           10.,            0.,NA,NA,"",  -4.11527E-03,  -343.655E-03,  -5.66147E-03,   1.70271E-03,  -4.76691E-06,  -396.205E-03,   319.712E-06,   1.87749E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            77,   800.000E-03,           10.,            0.,NA,NA,"",  -5.39206E-03,  -341.313E-03,  -5.28008E-03,   1.59016E-03,   18.1869E-06,  -369.456E-03,   449.046E-06,   2.96730E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            78,            1.,           10.,            0.,NA,NA,"",  -6.57949E-03,  -338.322E-03,  -4.76917E-03,   1.43902E-03,   76.3972E-06,  -333.616E-03,   578.547E-06,   4.82680E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            79,       1.20000,           10.,            0.,NA,NA,"",  -7.65979E-03,  -334.703E-03,  -4.14757E-03,   1.25210E-03,   149.641E-06,  -290.069E-03,   494.766E-06,   6.88566E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            80,           1.5,           10.,            0.,NA,NA,"",  -9.08889E-03,  -328.129E-03,  -3.16213E-03,   952.136E-06,   202.723E-06,  -221.136E-03,   104.504E-06,   8.13249E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            81,       1.70000,           10.,            0.,NA,NA,"",  -9.86545E-03,  -323.009E-03,  -2.42713E-03,   734.745E-06,   183.539E-06,  -169.612E-03,   343.265E-06,   7.24188E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            82,       1.90000,           10.,            0.,NA,NA,"",  -10.4710E-03,  -317.344E-03,  -1.65146E-03,   511.345E-06,   293.890E-06,  -115.000E-03,   963.435E-06,   9.63116E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            83,       2.10000,           10.,            0.,NA,NA,"",  -10.9223E-03,  -311.161E-03,  -783.779E-06,   256.839E-06,   446.506E-06,  -53.9771E-03,   1.26967E-03,   12.9119E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            84,       2.30000,           10.,            0.,NA,NA,"",  -11.2047E-03,  -304.486E-03,   147.333E-06,  -19.0761E-06,   607.683E-06,   11.4566E-03,   1.37300E-03,   16.1974E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            85,           2.5,           10.,            0.,NA,NA,"",  -11.3054E-03,  -297.350E-03,   1.10769E-03,  -303.559E-06,   773.693E-06,   78.9636E-03,   1.47652E-03,   19.4318E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            86,       2.70000,           10.,            0.,NA,NA,"",  -11.2204E-03,  -289.787E-03,   2.07849E-03,  -590.413E-06,   944.509E-06,   147.239E-03,   1.62373E-03,   22.6498E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            87,       2.90000,           10.,            0.,NA,NA,"",  -10.9475E-03,  -281.828E-03,   3.05313E-03,  -878.921E-06,   1.11187E-03,   215.782E-03,   1.72737E-03,   25.6506E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            88,       3.10000,           10.,            0.,NA,NA,"",  -10.4841E-03,  -273.504E-03,   4.02317E-03,  -1.16551E-03,   1.27445E-03,   284.020E-03,   1.87118E-03,   28.4287E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            89,       3.30000,           10.,            0.,NA,NA,"",  -9.82903E-03,  -264.850E-03,   4.98251E-03,  -1.44663E-03,   1.44568E-03,   351.580E-03,   2.17427E-03,   31.3751E-03
E:/Wei/20200707-PINN/FE/Job-CH-R5.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            90,           3.5,           10.,            0.,NA,NA,"",  -8.98337E-03,  -255.896E-03,   5.93486E-03,  -1.72237E-03,   1.65155E-03,   418.774E-03,   2.68457E-03,   35.2029E-03
